id,app_name,user_id,user_name,date,country,version,score,topic,review_text,url,review_id,annotator_id,isAnnotated,annotatingTime,sentimentScore,NotEnglish,isFeatureShortcoming,isFeatureStrength,isFeatureRequest,isBugReport,isUsageScenario,isGeneralPraise,isGeneralComplaint,isNoise,isOther,otherText,isNotSureOfLabels,comment,gender
400,Instagra,490812189,Singla.piyush,01.06.2017 00:00,India,10.23,5,Good social app,Insta is very useful for personal and expands your business levels,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=490812189,49745,3,1,04.08.2017 11:29,1,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,male
401,Facebook,10306393,Rachel2014Lynn,31.05.2017 00:00,United States,94,2,It's a mess again,I can't like comments at all. Also I keep seeing dozens of posts that I've already seen from several days past. What's the point of that?,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=10306393,55792,3,1,04.08.2017 11:29,-1,0,0,0,0,1,0,0,0,0,0,NULL,0,NULL,female
402,Facebook,104610652,Painfully Mad,23.06.2017 00:00,Australia,98,4,Rounds off Facebook nicely,"Had an early problem, fixed easy. Log out delete reinstall.
A great way to defeat the tyranny of distance.",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=104610652,38808,3,1,04.08.2017 11:31,1,0,0,0,0,1,1,1,0,0,0,NULL,0,NULL,unclear
404,Whatsapp,325659024,Oh my wordy 31,22.06.2017 00:00,South Africa,2.17.30,5,"Remove  ""online""",I love the app but don't like it that people can check if I am online or not.,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=325659024,51651,3,1,04.08.2017 11:31,1,0,1,0,0,0,0,1,0,0,0,NULL,0,NULL,unclear
405,Pinteres,327195095,Local weeaboo,09.06.2017 00:00,United Kingdom,6.27,4,"Love the app, but things I wished you didn't change!","I really do love Pinterest and is a really bad addiction for me but the past few updates makes finding pins relating to my boards much harder such as when you clicked a image you used to could view all the other boards where that pic would be saved on I mean the 'saved to 24 boards' sort of thing and that used to be so useful and made it so much easier to find boards to follow and pins but now that's removed it's really annoying I wish you could bring that back in your next update.

I don't like the notifications either like I find it hard to follow who's pinned my pins and who is following me and which boards but I don't mind that really but I did prefer how it used to be. 

Another thing also I don't know if it's a glitch or something but when I follow board and people and if I wanted to look back at their boards or profile I obviously go on my profile and click who I'm following and what bo",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=327195095,44869,3,1,04.08.2017 11:32,1,0,1,0,0,0,0,1,0,0,0,NULL,0,NULL,unclear
406,Pinteres,496493118,Pics In A Snap,31.05.2017 00:00,United States,6.26,4,I will do,"The app use to be so user friendly, now it's not as enjoyable because it's trying to compete any and everyone!",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=496493118,21034,3,1,04.08.2017 11:33,-1,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,unclear
407,Facebook,554507919,LaertBariami,02.06.2017 00:00,United Kingdom,95,4,It's nice!,It's nice but some updates are just making it worst like removing the picture of people in the tab search in UK!,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=554507919,42049,3,1,04.08.2017 11:33,0,0,1,0,0,0,0,1,0,0,0,NULL,0,NULL,male
408,Pinteres,579607956,Issa_Gypsy,16.06.2017 00:00,United States,6.27,5,?,I absolutely love it! Been a subscriber for years!,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=579607956,19730,3,1,04.08.2017 11:33,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unisex
410,Whatsapp,516914109,Vilas9395,21.06.2017 00:00,India,2.17.31,5,Alert not coming,"Hi whatsapp team, I'm using 6s, my problem is when someone calling in whatsapp I'm unable to get alerts when phone is locked state and when phone is unlocked I'm able get alerts when somebody is calling. Please let me know the solution.
Thanks?",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=516914109,50440,3,1,04.08.2017 11:34,0,0,0,0,0,1,0,0,0,0,0,NULL,0,NULL,male
411,Facebook,235823700,Lgs81,19.06.2017 00:00,United Kingdom,97,2,So annoying!,"I can't see my notifications, (only when they appear on my screen, I go to look and its showing me notifications from 2 days ago?)it's slow and freezes. Even when updated! I just want to be able to nose and post nice things! ?",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=235823700,41599,3,1,04.08.2017 11:35,-1,0,0,0,0,1,0,0,0,0,0,NULL,0,NULL,unclear
412,Instagra,140735061,Serajoyp,16.05.2017 00:00,Australia,10.21,5,Yes!,Love it's usability and ability to connect the creative community.,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=140735061,40256,3,1,04.08.2017 11:35,2,0,0,1,0,0,0,0,0,0,0,NULL,0,NULL,unisex
413,Pinteres,579604107,b_z_f,16.06.2017 00:00,Hong Kong,6.27,2,Bad version,No longer be able to see board list which saved the pin. Bad version!,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=579604107,47801,3,1,04.08.2017 11:35,-1,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,unclear
414,Whatsapp,451257871,Harshat,02.05.2017 00:00,India,2.17.21,1,I want basic & oldest whatsapp,I am losing the feel of using whatsapp.. do remove that status thing which was copied from snapchat.,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=451257871,51330,3,1,04.08.2017 11:36,-1,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,unclear
415,Whatsapp,458430156,Hiren Sheth,27.05.2017 00:00,India,2.17.22,5,Very Nice,It is deserve ************,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=458430156,50887,3,1,04.08.2017 11:37,1,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,male
416,Instagra,295494169,"5,73E+18",14.05.2017 00:00,Hong Kong,10.2,1,app,"app
Rubbish",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=295494169,47734,3,1,04.08.2017 11:37,-1,0,0,0,0,0,0,0,1,0,0,NULL,0,NULL,unclear
417,Facebook,420259713,Sanjay Lalwani,03.06.2017 00:00,India,95,1,Useless,Poor,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=420259713,48893,3,1,04.08.2017 11:37,-1,0,0,0,0,0,0,0,1,0,0,NULL,0,NULL,male
418,Facebook,264963492,TripleM United,16.06.2017 00:00,United Kingdom,97,5,Top!!,"I love Facebook especially the app...
It provides a sense of safety, security and comfort whilst travelling anywhere alone...
It is a tool and is perfect to stay up to date with multiple friends at once. I think the impact Facebook has had on the world is extremely positive. Allowing people to network across the world and stay in touch with people Internationally is incredible! Exchanging details with people we pass by and communicating, sharing snippets of our lives and thoughts with each other along the journey of life is wonderful. The benefits of having the application on the mobile far outweigh the negatives! 

I believe Facebook has strengthened family bonds globally, giving people the opportunity to share experiences with others is a lovely feeling! Especially for busy entrepreneurs, it encourages family members and friends to show we care even when we are extremely busy! 

A* app - Tip",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=264963492,41695,3,1,04.08.2017 11:38,2,0,0,1,0,0,0,0,0,0,0,NULL,0,NULL,unclear
1,Whatsapp,537284603,deepezn,2017-06-20 00:00:00,India,2.17.31,4,Unable to download images,"Everything was good and suddenly Unable to download images since morning having tough time 
 Receiving some important msgs from work 
 Pls update ASAP",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=537284603,50463,2,1,#############,0,0,0,0,0,1,0,0,0,0,0,NULL,0,NULL,unclear
2,Calorie,115926782,BondBroker,2017-06-06 00:00:00,United States,7.16,5,Best health tracker I've used.,It has a very good food calorie data base with a nice social network.,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=115926782,23762,2,1,#############,2,0,0,1,0,0,0,0,0,0,0,NULL,0,NULL,unclear
3,Whatsapp,49305434,1133 brigade,2017-05-05 00:00:00,United Kingdom,2.17.22,1,No contacts!?,"This is the only messaging app that won't let you view your contacts, unless you go into start writing a message to them! It's a messaging app, but you can't directly access your contacts, absolutely bonkers!",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=49305434,46237,2,1,#############,-1,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,unclear
4,Instagra,582710754,DubsGames24,2017-06-25 00:00:00,Australia,10.26,5,DOPE!!!,Great app,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=582710754,39595,2,1,#############,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unclear
5,Waze,355966938,Tweety One,2017-05-07 00:00:00,United States,4.23,5,Mojo,"Love the app!!! Could tell you when to make a turn a little sooner. Says my house is four doors south from where it actually is, but good thing I know where I live.",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=355966938,37901,2,1,#############,2,0,1,0,0,0,0,1,0,0,0,NULL,0,NULL,unclear
6,Instagra,563772956,Rishikesh Vikhe Pati,2017-05-02 00:00:00,India,10.18,4,Bugs,"So much of lag in messages section !
 App does not run smoothly in messages section else rest is great !",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=563772956,50111,2,1,#############,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,male
7,Whatsapp,454627603,Dodgepen,2017-05-08 00:00:00,South Africa,2.17.22,5,What's App,Couldn't do without it,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=454627603,51729,2,1,#############,1,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unclear
8,Waze,24814394,Ads_j,2017-05-03 00:00:00,Canada,4.22,5,Great app,"After hearing about it for ages, I finally tried and love it. Would be good to have the warnings appear for slightly longer - On fast highways they seem to disappear a little too quickly to let us update",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=24814394,4350,2,1,#############,2,0,1,0,0,0,0,1,0,0,0,NULL,0,NULL,male
9,Instagra,576184159,CutiePieTimothy624,2017-06-05 00:00:00,Singapore,10.23,1,I love instagram,That's why i rate one star yall,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=576184159,48236,2,1,#############,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,male
10,Facebook,43991782,GreenEggz,2017-06-12 00:00:00,United Kingdom,96,2,Destination F%*d,"App likes to crash, 3 times today, hardly crashed that much a week till the most recent update (11.6.17)
 Bit annoying when you're 8months down your time line looking for an old post 🙄😩😡",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=43991782,41751,2,1,#############,-1,0,0,0,0,1,0,0,0,0,0,NULL,0,NULL,unclear
11,Waze,107899481,Perla32,2017-06-28 00:00:00,United States,4.25,5,Cool app,Definitely helps in LA,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=107899481,28683,2,1,#############,1,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,female
12,Instagra,538109423,Moonie223355,2017-06-21 00:00:00,United Kingdom,10.21,5,The Best Social Media App EVER!!!!,"If you don't have instagram... Download it. 
 
 It would be life changing to everyone if it is an offline as well as an online app",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=538109423,43012,2,1,#############,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,female
13,Pinteres,295570816,Wild buffalo,2017-06-07 00:00:00,United States,6.27,5,Excellent,This has some of the greatest ideas the world has to offer.,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=295570816,20512,2,1,#############,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unclear
14,Instagra,550501037,Lollypophsgejfnnth,2017-06-18 00:00:00,United Kingdom,10.25,5,INTSAGRAM IS BÆ �,"I live instagram... 
 
 A little to much 😂😂😅😅",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=550501037,43095,2,1,#############,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unclear
15,Whatsapp,257224788,spear89,2017-05-19 00:00:00,India,2.17.22,5,Excellent App�,🟽,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=257224788,51032,2,1,#############,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unclear
16,Instagra,286331867,Yiujai123,2017-06-11 00:00:00,Hong Kong,10.25,1,Too many advert,Reli got too much advert,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=286331867,47595,2,1,#############,0,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,unisex
17,Instagra,260348752,Sasol3639,2017-06-10 00:00:00,South Africa,10.22,5,Picture perfect,Great place to store memories,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=260348752,51494,2,1,#############,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unclear
18,Whatsapp,482577212,Mattie Andie,2017-05-13 00:00:00,South Africa,2.17.22,3,Bug Report,"1) 
 Occasionally in a chat it will suddenly go to a previous message instead of displaying the last message in that chat. 
 
 Example: while typing a message or doing anything in a chat, suddenly it will show a previous message in the chat instead of showing the last message that was sent. 
 
 2) 
 There is still a problem with Voice Notes getting cancelled while recording. 
 
 Example: while recording a VN suddenly after a few seconds it gets cancelled automatically and then an incomplete VN is sent. 
 
 3)
 With regards to improvement it would be nice to hide status updates completely without still seeing a blurred out picture of the status. 
 
 Looking forward to the new ""edit/retract"" feature!",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=482577212,51721,2,1,#############,0,0,0,0,1,0,0,0,0,0,0,NULL,0,NULL,unisex
19,Facebook,526388118,AmazedByJW,2017-05-11 00:00:00,United States,92,3,It's ok,Wish messenger was still in the Facebook app and not a separate one,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=526388118,58839,2,1,#############,0,0,1,0,1,0,0,0,0,0,0,NULL,0,NULL,unclear
20,Facebook,175781374,DinkyDani1,2017-05-12 00:00:00,United Kingdom,92,2,Constant problems,Such a slow system which often needs to be closed and reloaded.,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=175781374,42583,2,1,#############,-1,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,unisex
21,Waze,450796338,Persomi,2017-05-16 00:00:00,South Africa,4.23.1,4,Awesome!,Really on top of it! Active reports. Accurate at least 95% of the time!,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=450796338,51832,2,1,#############,2,0,0,1,0,0,0,0,0,0,0,NULL,0,NULL,unclear
22,Instagra,374572452,Leekstern,2017-05-20 00:00:00,United Kingdom,10.21,5,Amazing,A good way of communicating with your friends and family and is also good for arranging things overall an amazing social media,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=374572452,44045,2,1,#############,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unclear
23,Waze,328382021,Colin PARKINSON,2017-05-15 00:00:00,Canada,4.23.1,4,Good,Could be better if it gave more warning about a change of route. Maybe a louder bing noise. On a busy highway hard to go four lanes over to exit in 100 meters. Also tell us the next street name if you need to make a quick turn. Also learn to pronounce street names.,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=328382021,4157,2,1,#############,1,0,1,0,1,0,0,0,0,0,0,NULL,0,NULL,male
24,Whatsapp,557440262,Eeti19,2017-05-23 00:00:00,India,2.17.22,3,The chats are visible twice,After i updated my what's app yesterday the chats contact are double,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=557440262,50970,2,1,#############,0,0,0,0,0,1,0,0,0,0,0,NULL,0,NULL,unisex
25,Whatsapp,393165496,Aqilobolicious,2017-05-05 00:00:00,Singapore,2.17.21,4,Able to call more than 1 person,Hope Apple can have more than 1 people in the call :) it would be appreciated thanks,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=393165496,48465,2,1,#############,0,0,0,0,1,0,0,0,0,0,0,NULL,0,NULL,unclear
26,Pinteres,542573937,Giggkinkhgvv,2017-06-10 00:00:00,Australia,6.27,5,Nice,Love it,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=542573937,40574,2,1,#############,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unclear
27,Whatsapp,276466820,Cloviz mok,2017-05-23 00:00:00,Hong Kong,2.17.22,1,Delete function request,"Suggest this function for return msg and voice , similar with Skype (can edit the msg and remove)",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=276466820,47946,2,1,#############,0,0,0,0,1,0,0,0,0,0,0,NULL,0,NULL,unisex
28,Facebook,239939858,Chubbindustries,2017-06-14 00:00:00,Australia,96,1,Fix it!,"I'm sorry, but GET RID OD THE CAMERA SWIPE! SO ANNOYING!!!!!!!!!!!!!",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=239939858,38958,2,1,#############,-1,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,unclear
29,Fitbit,41146891,Zalsar,2017-06-22 00:00:00,United Kingdom,2.36,1,Tired of double syncing to see sleep,"I am sick of having to double sync the device in order to see sleep information you used to get it as soon as it did one sync now you need to sync it twice! What a waste of time.
 
 Device: Fitbit Flex!",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=41146891,45583,2,1,#############,-1,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,unclear
31,Instagra,178520392,,2017-05-16 00:00:00,Hong Kong,10.21,1,unknown error,machine hanged after download this new version...,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=178520392,47723,2,1,#############,0,0,0,0,0,1,0,0,0,0,0,NULL,0,NULL,unclear
32,Waze,146461685,MiloBuri,2017-05-05 00:00:00,United States,4.22,5,Can't live without ;),Can't live without,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=146461685,38239,2,1,#############,1,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unisex
33,Facebook,409586045,Emeads,2017-06-02 00:00:00,United States,94,1,Needs an update now!!,So I can't post any more than one picture at a time off the app on my phone and it is so frustrating. Please fix it! I want to be able to post my 40 pics without the entire thing freezing and crashing. Thanks:),https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=409586045,55622,2,1,#############,-1,0,1,0,0,1,0,0,0,0,0,NULL,0,NULL,unclear
34,Instagra,521687712,Knock father,2017-05-14 00:00:00,United Kingdom,10.2,5,AMAZING,Cool,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=521687712,44271,2,1,#############,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,male
35,Facebook,529149414,Karthik1998,2017-06-10 00:00:00,India,96,1,Bugs,These were various bugs in the app which were annoying to use Facebook,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=529149414,48784,2,1,#############,-1,0,0,0,0,1,0,0,0,0,0,NULL,0,NULL,male
36,Instagra,581911578,qbea1,2017-06-29 00:00:00,Canada,10.27,5,I like Instagram.,Thank you.,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=581911578,1138,2,1,#############,1,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,female
37,Instagra,464737857,Danielle xxo,2017-05-27 00:00:00,United Kingdom,10.22,1,DO NOT INSTALL OR UPDATE,"Do not bother updating Instagram again, there's more bugs each time which is making the app one of my least favourites. I own a 20,000 follower account and all the problems are making it hard for me to look after. Every time I refresh my feed, it says ""sorry there was a problem, try again"" or something like that and it keeps popping up with ""couldn't load news"". Also when I log in, it says ""there's a problem with your request, try again later"". I've had enough of this app and it's letting other users down. Also, on the recent update, a battery problem has occurred, it heats my battery up massively.",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=464737857,43824,2,1,#############,-1,0,0,0,0,1,0,0,0,0,0,NULL,0,NULL,female
38,Facebook,242863616,Wisepossum,2017-05-28 00:00:00,Australia,94,1,Writing blind!,I can't see what I'm typing in comments and it's driving me a little crazy 🐮,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=242863616,39208,2,1,#############,-1,0,0,0,0,1,0,0,0,0,0,NULL,0,NULL,unclear
39,Whatsapp,501880627,Alok@ A2 enterprises,2017-06-27 00:00:00,India,2.17.31,5,It's need for everyone great �,Great aap for everyone,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=501880627,50366,2,1,#############,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,male
40,Instagra,491071614,MangoMan90,2017-06-30 00:00:00,Canada,10.27,3,I hate the heart button,"When I'm chatting with my friends on Instagram direct, sometimes I accidentally press the heart button randomly instead of pressing send and it gets really awkward. I'd like it if that button could be moved. It's annoying",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=491071614,1104,2,1,#############,-2,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,male
41,Whatsapp,522386368,Fiona_cassamo,2017-06-14 00:00:00,South Africa,2.17.30,1,Camera,The camera lost quality,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=522386368,51673,2,1,#############,0,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,female
42,Waze,134439351,Lappies - Willows,2017-06-04 00:00:00,South Africa,4.24,5,Great App!,Great app and essential to have!,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=134439351,51800,2,1,#############,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unclear
43,Waze,507768146,fame94,2017-05-22 00:00:00,India,4.23.1,5,Excellent,Great,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=507768146,51388,2,1,#############,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unisex
44,Facebook,43721013,meowJING,2017-06-08 00:00:00,Hong Kong,96,5,amazing,just like it!,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=43721013,47345,2,1,#############,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unisex
45,Whatsapp,191376296,Killerkoh,2017-06-02 00:00:00,Singapore,2.17.22,1,WHATSAPP CALL,Why cant people hear me when i talk? So damn annoying i swear! zzzzz,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=191376296,48418,2,1,#############,-2,0,0,0,0,1,0,0,0,0,0,NULL,0,NULL,unclear
46,Instagra,194893541,Aurian1982,2017-06-06 00:00:00,Australia,10.24,1,Way too much advertising!,"Current versions of the app have an over-the-top amount of advertising, which is a real shame.",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=194893541,39913,2,1,#############,-1,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,unclear
47,Calorie,216079945,JPEGman,2017-05-16 00:00:00,Canada,7.15,5,Best app of its kind,"I have tried them all I think and I always seem to go back to this one. It's got the most comprehensive food database and it links easily to the other fitness apps that I use, like Fitbit and Apple Health. Nothing to complain about really. Well done!",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=216079945,3323,2,1,#############,2,0,0,1,0,0,0,0,0,0,0,NULL,0,NULL,male
48,Waze,4826672,NYboycharlie,2017-05-18 00:00:00,United States,4.23.1,5,Love this app,Love this app,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=4826672,35180,2,1,#############,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,male
49,Facebook,581108443,Arvel-EDWARDS,2017-06-28 00:00:00,Canada,98,5,just download it,Just download it. It's a good fast way to get Instagam follower. It's the best app it is straight forward all you have to do is like4like pictures and you get coins and overall it is just simple and straight to the point,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=581108443,80,2,1,#############,2,0,0,1,0,0,0,0,0,0,0,NULL,0,NULL,male
50,Waze,574925245,diabseyd,2017-05-31 00:00:00,United States,4.24,4,Diabseyd,Very helpful,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=574925245,32542,2,1,#############,1,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unclear
51,Facebook,322970616,Vicky65889488,2017-05-19 00:00:00,India,93,4,Good,I mostly use this app in my iPhone,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=322970616,49122,2,1,#############,1,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,female
52,Facebook,575851670,C_P_A,2017-06-03 00:00:00,Canada,95,1,Not too user friendly,"You should hire me to improve user friendly status. I was very good at this because l treat every user has just grade 3 education, while your programming guys treat the users the same level of education as them or Mark, the boss, and many things you have to think before you can use. This is just not on if you want bigger users of facebook.",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=575851670,681,2,1,#############,-1,0,1,0,0,0,0,0,0,0,0,NULL,0,NULL,unclear
53,Facebook,240421215,jobomunchkin,2017-06-11 00:00:00,United Kingdom,96,1,Problematic,Since the last update I have to keep signing myself back in and have to constantly put in my password in the settings on my phone. Same with the messenger app. Annoying!!,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=240421215,41773,2,1,#############,-1,0,0,0,0,1,0,0,0,0,0,NULL,0,NULL,unclear
54,Facebook,242947971,Ceaenna,2017-06-04 00:00:00,Australia,95,5,Great!!!,Works incredibly well!! It's fast and reliable and it allows you to do all the things you could on a computer.,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=242947971,39093,2,1,#############,2,0,0,1,0,0,0,0,0,0,0,NULL,0,NULL,unclear
55,Instagra,487599947,Fafa Yan,2017-05-12 00:00:00,Singapore,10.2,3,Unable to link post to fb,Unable to link post to fb after the update.,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=487599947,48306,2,1,#############,0,0,0,0,0,1,0,0,0,0,0,NULL,0,NULL,unisex
57,Instagra,517422391,simplykellyd,2017-06-19 00:00:00,Canada,10.25,5,Yup,It is what it is and it's good at that.,https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=517422391,1402,2,1,#############,1,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unisex
58,Instagra,181711167,Amourlimo,2017-06-03 00:00:00,Australia,10.23,5,Love Instgram,"Much less involved than other social media, I love it.",https://itunes.apple.com/WebObjects/MZStore.woa/wa/viewUsersUserReviews?userProfileId=181711167,39990,2,1,#############,2,0,0,0,0,0,0,1,0,0,0,NULL,0,NULL,unclear
